,sentence_pair,alignment_type,source_sentence_ids,target_sentence_ids,source_ref,target_ref,source_pos,target_pos,source_case,target_case,pair_type,zero_pair_cost
946,394,one-to-one,dn_432,ikt_464,butler,butler,NULL,NULL,nsubj,nsubj,zero_zero_single,
947,395,one-to-one,dn_433,ikt_465,AlfonsoExili,AlfonsoExili,PROPN,PROPN,nsubj,nsubj,explicit_full,
948,395,one-to-one,dn_433,ikt_465,butler,butler,NOUN,NOUN,nsubj,nsubj,explicit_full,
949,396,one-to-one,dn_434,ikt_466,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
950,396,one-to-one,dn_434,ikt_466,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
951,398,many-to-one,dn_436 dn_437,ikt_468,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
952,399,one-to-one,dn_438,ikt_469,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.2058483362197876
953,399,one-to-one,dn_438,ikt_469,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
954,400,one-to-one,dn_439,ikt_470,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
955,400,one-to-one,dn_439,ikt_470,Giorgio,Giorgio,PROPN,PRON,nsubj,nsubj,explicit_ref_case,
956,400,one-to-one,dn_439,ikt_470,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
957,401,one-to-one,dn_440,ikt_471,AlfonsoExili,AlfonsoExili,PROPN,PROPN,nsubj,nsubj,explicit_full,
958,401,one-to-one,dn_440,ikt_471,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
959,401,one-to-one,dn_440,ikt_471,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
960,402,one-to-one,dn_441,ikt_472,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.38081480672264545
961,402,one-to-one,dn_441,ikt_472,MISSING,AlfonsoExili,MISSING,PRON,MISSING,nsubj,leftover_target,
962,402,one-to-one,dn_441,ikt_472,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
963,403,one-to-one,dn_442,ikt_473,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
964,404,one-to-one,dn_443,ikt_474,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
965,404,one-to-one,dn_443,ikt_474,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
966,405,one-to-one,dn_444,ikt_475,Giorgio,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
967,406,one-to-one,dn_445,ikt_476,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.21616278299217767
968,406,one-to-one,dn_445,ikt_476,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.5417063971978545
969,406,one-to-one,dn_445,ikt_476,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
970,406,one-to-one,dn_445,ikt_476,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
971,406,one-to-one,dn_445,ikt_476,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
972,406,one-to-one,dn_445,ikt_476,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
973,406,one-to-one,dn_445,ikt_476,MISSING,AlfonsoExili,MISSING,PRON,MISSING,nmod,leftover_target,
974,407,many-to-one,dn_446 dn_447,ikt_477,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
975,407,many-to-one,dn_446 dn_447,ikt_477,Ippolita,Ippolita,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
976,407,many-to-one,dn_446 dn_447,ikt_477,Ippolita,Ippolita,NULL,NOUN,nsubj,nsubj,zero_to_tgt_anchor,
977,408,many-to-one,dn_448 dn_449,ikt_478,AlfonsoExili,AlfonsoExili,PROPN,PROPN,vocative,vocative,explicit_full,
978,408,many-to-one,dn_448 dn_449,ikt_478,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
979,408,many-to-one,dn_448 dn_449,ikt_478,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
980,409,one-to-one,dn_450,ikt_479,Ippolita,Ippolita,PRON,PRON,vocative,nsubj,explicit_ref_pos,
981,410,one-to-one,dn_451,ikt_480,MISSING,Ippolita,MISSING,PRON,MISSING,nmod,leftover_target,
982,411,one-to-one,dn_452,ikt_481,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
983,412,one-to-one,dn_453,ikt_482,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
984,412,one-to-one,dn_453,ikt_482,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
985,413,one-to-one,dn_454,ikt_483,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
986,414,one-to-one,dn_455,ikt_484,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
987,414,one-to-one,dn_455,ikt_484,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
988,414,one-to-one,dn_455,ikt_484,Ippolitas-sister,Ippolitas-sister,NOUN,NOUN,obj,nsubj,explicit_ref_pos,
989,415,one-to-one,dn_456,ikt_485,AlfonsoExili,AlfonsoExili,PRON,PRON,nsubj,nsubj,explicit_full,
990,415,one-to-one,dn_456,ikt_485,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
991,415,one-to-one,dn_456,ikt_485,AlfonsoExili,AlfonsoExili,PRON-REFLEX,NOUN,obj,obj,reflex_obj,
992,416,one-to-one,dn_457,ikt_486,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
993,417,one-to-one,dn_458,ikt_487,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
994,417,one-to-one,dn_458,ikt_487,Ippolitas-husband,Ippolitas-husband,NOUN,NOUN,obj,nsubj,explicit_ref_pos,
995,418,one-to-one,dn_459,ikt_488,AlfonsoExili,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
996,418,one-to-one,dn_459,ikt_488,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
997,419,one-to-one,dn_460,ikt_489,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
998,420,one-to-one,dn_461,ikt_490,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
999,420,one-to-one,dn_461,ikt_490,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1000,421,one-to-one,dn_462,ikt_491,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.5334112485465796
1001,421,one-to-one,dn_462,ikt_491,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
1002,421,one-to-one,dn_462,ikt_491,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1003,421,one-to-one,dn_462,ikt_491,MISSING,Monti,MISSING,NOUN,MISSING,obj,leftover_target,
1004,422,one-to-one,dn_463,ikt_492,Monti,Monti,PROPN,NOUN,vocative,pred,explicit_ref_only,
1005,423,many-to-one,dn_464 dn_465,ikt_493,Giorgio,Giorgio,PRON,PRON,nsubj,nmod,explicit_ref_pos,
1006,423,many-to-one,dn_464 dn_465,ikt_493,Monti,Monti,NOUN,NOUN,pred,pred,explicit_full,
1007,423,many-to-one,dn_464 dn_465,ikt_493,Monti,Monti,NOUN,NOUN,pred,pred,explicit_full,
1008,423,many-to-one,dn_464 dn_465,ikt_493,Monti,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1009,423,many-to-one,dn_464 dn_465,ikt_493,MISSING,Monti,MISSING,NULL,MISSING,nsubj,leftover_target,
1010,424,one-to-one,dn_466,ikt_494,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1011,424,one-to-one,dn_466,ikt_494,Monti,Monti,NULL,NULL,nsubj,nsubj,zero_zero_single,
1012,425,many-to-one,dn_467 dn_468,ikt_495,Giorgio,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
1013,426,one-to-one,dn_469,ikt_496,Monti,Monti,PROPN,PROPN,nsubj,nsubj,explicit_full,
1014,427,one-to-one,dn_470,ikt_497,AlfonsoExili,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1015,428,one-to-one,dn_471,ikt_498,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
1016,428,one-to-one,dn_471,ikt_498,MISSING,AlfonsoExili,MISSING,PRON,MISSING,nsubj,leftover_target,
1017,429,one-to-one,dn_472,ikt_499,Giorgio,Giorgio,PROPN,PROPN,vocative,vocative,explicit_full,
1018,429,one-to-one,dn_472,ikt_499,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1019,430,one-to-many,dn_473,ikt_500 ikt_501,Giorgio,Giorgio,PROPN,PRON,nsubj,nsubj,explicit_ref_case,
1020,430,one-to-many,dn_473,ikt_500 ikt_501,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1021,431,one-to-one,dn_474,ikt_502,AlfonsoExili,AlfonsoExili,PROPN,PROPN,nsubj,nsubj,explicit_full,
1022,431,one-to-one,dn_474,ikt_502,Giorgio,Giorgio,PRON,PRON,nsubj,nmod,explicit_ref_pos,
1023,431,one-to-one,dn_474,ikt_502,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1024,431,one-to-one,dn_474,ikt_502,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1025,432,one-to-one,dn_475,ikt_503,Giorgio,Giorgio,PROPN,PROPN,vocative,vocative,explicit_full,
1026,433,one-to-one,dn_476,ikt_504,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1027,433,one-to-one,dn_476,ikt_504,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1028,435,one-to-one,dn_478,ikt_506,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
1029,436,one-to-one,dn_479,ikt_507,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
1030,436,one-to-one,dn_479,ikt_507,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1031,437,one-to-one,dn_480,ikt_508,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
1032,437,one-to-one,dn_480,ikt_508,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1033,438,one-to-one,dn_481,ikt_509,AlfonsoExili,AlfonsoExili,PROPN,PROPN,nsubj,nsubj,explicit_full,
1034,438,one-to-one,dn_481,ikt_509,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1035,438,one-to-one,dn_481,ikt_509,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
1036,439,many-to-one,dn_482 dn_483,ikt_510,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1037,440,one-to-one,dn_484,ikt_511,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3258417151219935
1038,440,one-to-one,dn_484,ikt_511,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.4103379300711386
1039,440,one-to-one,dn_484,ikt_511,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.42348978075096366
1040,440,one-to-one,dn_484,ikt_511,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1041,440,one-to-one,dn_484,ikt_511,MISSING,AlfonsoExili,MISSING,PRON,MISSING,nsubj,leftover_target,
1042,442,one-to-one,dn_486,ikt_513,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
1043,442,one-to-one,dn_486,ikt_513,AlfonsoExili,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
1044,443,one-to-many,dn_487,ikt_514 ikt_515,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
1045,444,one-to-one,dn_488,ikt_516,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1046,444,one-to-one,dn_488,ikt_516,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
1047,444,one-to-one,dn_488,ikt_516,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
1048,445,one-to-one,dn_489,ikt_517,AlfonsoExili,AlfonsoExili,NOUN,NOUN,nsubj,nsubj,explicit_full,
1049,445,one-to-one,dn_489,ikt_517,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1050,446,one-to-one,dn_490,ikt_518,Giorgio,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
1051,447,one-to-one,dn_491,ikt_519,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
1052,448,one-to-many,dn_492,ikt_520 ikt_521,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.5340043380146935
1053,448,one-to-many,dn_492,ikt_520 ikt_521,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1054,448,one-to-many,dn_492,ikt_520 ikt_521,MISSING,AlfonsoExili,MISSING,PRON,MISSING,nmod,leftover_target,
1055,448,one-to-many,dn_492,ikt_520 ikt_521,Giorgio,Giorgio,PROPN,PROPN,obj,nsubj,explicit_ref_pos,
1056,450,one-to-one,dn_494,ikt_523,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1057,450,one-to-one,dn_494,ikt_523,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1058,451,one-to-one,dn_495,ikt_524,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
1059,452,one-to-one,dn_496,ikt_525,Giorgio Ippolita,Giorgio Ippolita,PRON,NOUN,nsubj,obj,explicit_ref_only,
1060,452,one-to-one,dn_496,ikt_525,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1061,453,one-to-one,dn_498,ikt_526,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1062,453,one-to-one,dn_498,ikt_526,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1063,454,one-to-one,dn_497,ikt_527,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
1064,455,one-to-one,dn_499,ikt_528,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1065,455,one-to-one,dn_499,ikt_528,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1066,457,one-to-one,dn_501,ikt_530,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
1067,457,one-to-one,dn_501,ikt_530,Ippolita,Ippolita,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
1068,458,one-to-one,dn_502,ikt_531,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
1069,458,one-to-one,dn_502,ikt_531,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.1688077715603081
1070,458,one-to-one,dn_502,ikt_531,Ippolita,Ippolita,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
1071,458,one-to-one,dn_502,ikt_531,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1072,459,one-to-one,dn_503,ikt_532,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.29110359566079247
1073,459,one-to-one,dn_503,ikt_532,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1074,460,one-to-one,dn_504,ikt_533,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1075,461,one-to-one,dn_505,ikt_534,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1076,462,many-to-one,dn_506 dn_507,ikt_535,Giorgio,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
1077,462,many-to-one,dn_506 dn_507,ikt_535,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1078,462,many-to-one,dn_506 dn_507,ikt_535,Ippolitas-family,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1079,463,one-to-one,dn_508,ikt_536,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1080,463,one-to-one,dn_508,ikt_536,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1081,464,one-to-one,dn_509,ikt_537,Ippolita Ippolitas-family,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1082,465,one-to-one,dn_510,ikt_538,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1083,465,one-to-one,dn_510,ikt_538,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1084,469,one-to-one,dn_514,ikt_542,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
1085,470,one-to-many,dn_515,ikt_543 ikt_544,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1086,470,one-to-many,dn_515,ikt_543 ikt_544,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.2908363504843278
1087,470,one-to-many,dn_515,ikt_543 ikt_544,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.4016933032694985
1088,471,one-to-one,dn_516,ikt_545,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1089,471,one-to-one,dn_516,ikt_545,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1090,471,one-to-one,dn_516,ikt_545,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
1091,471,one-to-one,dn_516,ikt_545,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1092,472,one-to-one,dn_517,ikt_546,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1093,472,one-to-one,dn_517,ikt_546,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1094,473,one-to-one,dn_518,ikt_547,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1095,473,one-to-one,dn_518,ikt_547,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1096,474,one-to-one,dn_519,ikt_548,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.1638399478053493
1097,474,one-to-one,dn_519,ikt_548,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.31122321715505447
1098,474,one-to-one,dn_519,ikt_548,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1099,474,one-to-one,dn_519,ikt_548,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1100,475,one-to-one,dn_520,ikt_549,Ippolita,Ippolita,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
1101,476,one-to-one,dn_521,ikt_550,Ippolita,Ippolita,DET,PRON,nmod,nsubj,explicit_ref_only,
1102,476,one-to-one,dn_521,ikt_550,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1103,476,one-to-one,dn_521,ikt_550,Ippolitas-husband,MISSING,NOUN,MISSING,nsubj,MISSING,leftover_source,
1104,477,one-to-one,dn_522,ikt_551,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1105,477,one-to-one,dn_522,ikt_551,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1106,477,one-to-one,dn_522,ikt_551,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1107,478,many-to-one,dn_523 dn_524,ikt_552,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.25287517878236415
1108,478,many-to-one,dn_523 dn_524,ikt_552,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3923613242777266
1109,478,many-to-one,dn_523 dn_524,ikt_552,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.47925488175359665
1110,478,many-to-one,dn_523 dn_524,ikt_552,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1111,480,one-to-one,dn_526,ikt_554,MISSING,Ippolita,MISSING,PRON,MISSING,nsubj,leftover_target,
1112,481,one-to-one,dn_527,ikt_555,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1113,481,one-to-one,dn_527,ikt_555,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
1114,481,one-to-one,dn_527,ikt_555,Giorgio Ippolita,Giorgio Ippolita,NULL,NOUN,nsubj,nsubj,zero_to_tgt_anchor,
1115,482,one-to-one,dn_528,ikt_556,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1116,483,one-to-one,dn_529,ikt_557,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1117,484,one-to-one,dn_530,ikt_559,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
1118,484,one-to-one,dn_530,ikt_559,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1119,486,one-to-one,dn_532,ikt_561,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1120,486,one-to-one,dn_532,ikt_561,MISSING,Ippolita,MISSING,PRON,MISSING,nmod,leftover_target,
1121,486,one-to-one,dn_532,ikt_561,Ippolitas-husband,Ippolitas-husband,NOUN,NOUN,obj,nmod,explicit_ref_pos,
1122,487,one-to-one,dn_533,ikt_562,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1123,487,one-to-one,dn_533,ikt_562,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1124,488,one-to-one,dn_534,ikt_563,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1125,489,many-to-one,dn_535 dn_536,ikt_564,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
1126,489,many-to-one,dn_535 dn_536,ikt_564,Giorgio,Giorgio,PRON,PRON,obj,nsubj,explicit_ref_pos,
1127,489,many-to-one,dn_535 dn_536,ikt_564,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1128,489,many-to-one,dn_535 dn_536,ikt_564,MISSING,Ippolita,MISSING,PRON,MISSING,nmod,leftover_target,
1129,489,many-to-one,dn_535 dn_536,ikt_564,MISSING,Ippolita,MISSING,NOUN,MISSING,obj,leftover_target,
1130,489,many-to-one,dn_535 dn_536,ikt_564,Ippolitas-husband,Ippolitas-husband,NOUN,NOUN,nsubj,obj,explicit_ref_pos,
1131,489,many-to-one,dn_535 dn_536,ikt_564,Ippolitas-husband,Ippolitas-husband,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
1132,490,many-to-one,dn_537 dn_538,ikt_565,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.10690731014131655
1133,490,many-to-one,dn_537 dn_538,ikt_565,Giorgio,Giorgio,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
1134,490,many-to-one,dn_537 dn_538,ikt_565,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1135,492,one-to-one,dn_540,ikt_567,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1136,492,one-to-one,dn_540,ikt_567,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
1137,492,one-to-one,dn_540,ikt_567,Ippolita,Ippolita,PROPN,PROPN,nmod,nsubj,explicit_ref_pos,
1138,493,one-to-one,dn_541,ikt_569,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1139,494,one-to-one,dn_542,ikt_568,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1140,495,one-to-one,dn_543,ikt_570,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1141,497,one-to-one,dn_545 dn_547,ikt_572 ikt_574,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.41538027332578614
1142,497,one-to-one,dn_545 dn_547,ikt_572 ikt_574,Ippolita,Ippolita,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
1143,497,one-to-one,dn_545 dn_547,ikt_572 ikt_574,Ippolita,MISSING,NOUN,MISSING,nmod,MISSING,leftover_source,
1144,497,one-to-one,dn_545 dn_547,ikt_572 ikt_574,Ippolitas-mother,Ippolitas-mother,NOUN,NOUN,obj,obj,explicit_full,
1145,497,one-to-one,dn_545 dn_547,ikt_572 ikt_574,Ippolitas-mother,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1146,498,one-to-one,dn_546,ikt_573,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1147,498,one-to-one,dn_546,ikt_573,Ippolitas-mother,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1148,498,one-to-one,dn_546,ikt_573,Ippolitas-mother,MISSING,NOUN,MISSING,vocative,MISSING,leftover_source,
1149,499,one-to-one,dn_548,ikt_576,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1150,499,one-to-one,dn_548,ikt_576,Ippolitas-mother,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1151,500,one-to-one,dn_549,ikt_575,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1152,501,one-to-one,dn_550,ikt_577,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1153,501,one-to-one,dn_550,ikt_577,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1154,502,one-to-one,dn_551,ikt_578,Giorgio,Giorgio,PRON,PRON,nsubj,obj,explicit_ref_pos,
1155,502,one-to-one,dn_551,ikt_578,Ippolita,Ippolita,PRON,PRON,obj,nmod,explicit_ref_pos,
1156,503,one-to-one,dn_552,ikt_579,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
1157,503,one-to-one,dn_552,ikt_579,Ippolita,Ippolita,PRON,PROPN,nsubj,nsubj,explicit_ref_case,
1158,503,one-to-one,dn_552,ikt_579,Ippolitas-mother,Ippolitas-mother,NOUN,NOUN,obj,obj,explicit_full,
1159,504,one-to-one,dn_553,ikt_580,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1160,504,one-to-one,dn_553,ikt_580,Ippolitas-husband,Ippolitas-husband,NOUN,NOUN,nmod,nmod,explicit_full,
1161,505,one-to-one,dn_554,ikt_581,Giorgio,Giorgio,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
1162,505,one-to-one,dn_554,ikt_581,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
