,sentence_pair,alignment_type,source_sentence_ids,target_sentence_ids,source_ref,target_ref,source_pos,target_pos,source_case,target_case,pair_type,zero_pair_cost
718,309,one-to-one,dn_325,wk_344,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.6873777004877268
719,309,one-to-one,dn_325,wk_344,Giorgio,Giorgio,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
720,309,one-to-one,dn_325,wk_344,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
721,310,one-to-one,dn_326,wk_345,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
722,310,one-to-one,dn_326,wk_345,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
723,310,one-to-one,dn_326,wk_345,MISSING,Giorgio,MISSING,PRON,MISSING,nsubj,leftover_target,
724,311,one-to-one,dn_327,wk_346,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
725,312,one-to-one,dn_328,wk_347,Giorgio,Giorgio,PROPN,PROPN,vocative,vocative,explicit_full,
726,313,one-to-one,dn_329,wk_348,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
727,313,one-to-one,dn_329,wk_348,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
728,313,one-to-one,dn_329,wk_348,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
729,313,one-to-one,dn_329,wk_348,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
730,314,one-to-one,dn_330,wk_349,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
731,315,one-to-many,dn_331,wk_350 wk_351,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
732,315,one-to-many,dn_331,wk_350 wk_351,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
733,315,one-to-many,dn_331,wk_350 wk_351,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
734,315,one-to-many,dn_331,wk_350 wk_351,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
735,315,one-to-many,dn_331,wk_350 wk_351,MISSING,Giorgio Ippolita,MISSING,NOUN,MISSING,nsubj,leftover_target,
736,315,one-to-many,dn_331,wk_350 wk_351,suicidal-man,suicidal-man,NOUN,NOUN,nmod,nsubj,explicit_ref_pos,
737,316,one-to-one,dn_332,wk_352,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
738,317,one-to-one,dn_333,wk_353,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
739,317,one-to-one,dn_333,wk_353,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
740,319,one-to-one,dn_335,wk_355,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
741,319,one-to-one,dn_335,wk_355,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3330694444563197
742,319,one-to-one,dn_335,wk_355,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.4708044139390019
743,319,one-to-one,dn_335,wk_355,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
744,319,one-to-one,dn_335,wk_355,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
745,319,one-to-one,dn_335,wk_355,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
746,319,one-to-one,dn_335,wk_355,Ippolita,Ippolita,PRON,PROPN,obj,nmod,explicit_ref_only,
747,320,one-to-one,dn_336,wk_356,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
748,320,one-to-one,dn_336,wk_356,Giorgio,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
749,321,many-to-one,dn_337 dn_338,wk_357,suicidal-man,suicidal-man,NOUN,NOUN,nmod,nmod,explicit_full,
750,321,many-to-one,dn_337 dn_338,wk_357,suicidal-man,suicidal-man,NOUN,NOUN,obj,nmod,explicit_ref_pos,
751,322,one-to-one,dn_339,wk_358,suicidal-man,suicidal-man,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
752,323,one-to-one,dn_340,wk_359,suicidal-man,suicidal-man,NULL,NULL,nsubj,nsubj,zero_zero_single,
753,323,one-to-one,dn_340,wk_359,suicidal-man,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
754,324,one-to-one,dn_341,wk_360,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
755,324,one-to-one,dn_341,wk_360,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
756,324,one-to-one,dn_341,wk_360,MISSING,suicidal-man,MISSING,NULL,MISSING,nsubj,leftover_target,
757,325,one-to-one,dn_342,wk_361,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
758,326,one-to-many,dn_343,wk_362 wk_363,Demetrio,Demetrio,PROPN,PROPN,obj,nmod,explicit_ref_pos,
759,326,one-to-many,dn_343,wk_362 wk_363,MISSING,Demetrio,MISSING,NULL,MISSING,nsubj,leftover_target,
760,326,one-to-many,dn_343,wk_362 wk_363,MISSING,Demetrio,MISSING,NOUN,MISSING,nsubj,leftover_target,
761,326,one-to-many,dn_343,wk_362 wk_363,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
762,326,one-to-many,dn_343,wk_362 wk_363,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
763,326,one-to-many,dn_343,wk_362 wk_363,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
764,326,one-to-many,dn_343,wk_362 wk_363,Giorgios-father,Giorgios-father,NOUN,NOUN,nmod,nmod,explicit_full,
765,328,one-to-one,dn_345,wk_365,Giorgio,Giorgio,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
766,328,one-to-one,dn_345,wk_365,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
767,329,one-to-one,dn_346,wk_366,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
768,329,one-to-one,dn_346,wk_366,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
769,329,one-to-one,dn_346,wk_366,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
770,330,one-to-one,dn_347,wk_367,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
771,330,one-to-one,dn_347,wk_367,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
772,331,one-to-one,dn_348,wk_368,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.2774314529129437
773,331,one-to-one,dn_348,wk_368,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
774,332,one-to-one,dn_349,wk_369,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
775,333,one-to-one,dn_350,wk_370,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
776,334,one-to-one,dn_351,wk_371,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
777,334,one-to-one,dn_351,wk_371,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
778,334,one-to-one,dn_351,wk_371,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
779,334,one-to-one,dn_351,wk_371,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
780,334,one-to-one,dn_351,wk_371,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
781,335,one-to-one,dn_352,wk_372,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
782,336,one-to-many,dn_353,wk_373 wk_374,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
783,336,one-to-many,dn_353,wk_373 wk_374,Giorgio,Giorgio,PRON,PRON,obj,nsubj,explicit_ref_pos,
784,336,one-to-many,dn_353,wk_373 wk_374,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3101693242788315
785,336,one-to-many,dn_353,wk_373 wk_374,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
786,336,one-to-many,dn_353,wk_373 wk_374,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
787,336,one-to-many,dn_353,wk_373 wk_374,Ippolita,Ippolita,PROPN,DET,nmod,nmod,explicit_ref_case,
788,336,one-to-many,dn_353,wk_373 wk_374,MISSING,Ippolita,MISSING,PROPN,MISSING,nsubj,leftover_target,
789,337,one-to-one,dn_354,wk_375,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3276682981422969
790,337,one-to-one,dn_354,wk_375,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.32312408614726296
791,337,one-to-one,dn_354,wk_375,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
792,337,one-to-one,dn_354,wk_375,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
793,337,one-to-one,dn_354,wk_375,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
794,337,one-to-one,dn_354,wk_375,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
795,337,one-to-one,dn_354,wk_375,Ippolita,Ippolita,PRON,PRON,nmod,nmod,explicit_full,
796,338,one-to-one,dn_355,wk_376,Giorgio,Giorgio,PRON,DET,obj,nmod,explicit_ref_only,
797,338,one-to-one,dn_355,wk_376,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
798,338,one-to-one,dn_355,wk_376,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
799,339,one-to-one,dn_356,wk_377,Giorgio Ippolita,Giorgio Ippolita,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
800,339,one-to-one,dn_356,wk_377,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
801,339,one-to-one,dn_356,wk_377,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
802,339,one-to-one,dn_356,wk_377,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
803,340,one-to-one,dn_357,wk_378,guardians,guardians,NULL,NULL,nsubj,nsubj,zero_zero_single,
804,341,one-to-one,dn_358,wk_379,guardians,guardians,NULL,NULL,nsubj,nsubj,zero_zero_single,
805,342,one-to-one,dn_359,wk_380,guardians,guardians,NOUN,NOUN,nmod,nmod,explicit_full,
806,343,one-to-one,dn_360,wk_381,guardians,guardians,NULL,NULL,nsubj,nsubj,zero_zero_single,
807,344,one-to-many,dn_361,wk_382 wk_383,Giorgio Ippolita,Giorgio Ippolita,NOUN,NOUN,obj,obj,explicit_full,
808,344,one-to-many,dn_361,wk_382 wk_383,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
809,344,one-to-many,dn_361,wk_382 wk_383,guardians,guardians,NOUN,NOUN,obj,nsubj,explicit_ref_pos,
810,344,one-to-many,dn_361,wk_382 wk_383,MISSING,guardians,MISSING,DET,MISSING,nmod,leftover_target,
811,345,one-to-one,dn_362,wk_384,Giorgio Ippolita,Giorgio Ippolita,NOUN,NOUN,nsubj,nsubj,explicit_full,
812,345,one-to-one,dn_362,wk_384,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.348066344526079
813,345,one-to-one,dn_362,wk_384,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
814,345,one-to-one,dn_362,wk_384,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
815,346,one-to-one,dn_363,wk_385,MISSING,guardians,MISSING,DET,MISSING,nmod,leftover_target,
816,347,one-to-one,dn_364,wk_386,guardians,guardians,NULL,NULL,nsubj,nsubj,zero_zero_single,
817,349,one-to-one,dn_366,wk_388,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
818,349,one-to-one,dn_366,wk_388,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
819,354,one-to-one,dn_371,wk_393,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
820,354,one-to-one,dn_371,wk_393,Ippolita,Ippolita,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
821,355,one-to-one,dn_372,wk_394,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
822,356,one-to-one,dn_373,wk_395,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
823,357,one-to-one,dn_374,wk_396,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
824,357,one-to-one,dn_374,wk_396,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
825,358,one-to-one,dn_375,wk_397,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
826,359,one-to-one,dn_376,wk_398,Giorgio,Giorgio,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
827,359,one-to-one,dn_376,wk_398,Ippolita,Ippolita,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
828,360,one-to-one,dn_377,wk_399,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
829,361,one-to-one,dn_378,wk_400,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.27542799259677075
830,361,one-to-one,dn_378,wk_400,Giorgio Ippolita,Giorgio Ippolita,NULL,NOUN,nsubj,nsubj,zero_to_tgt_anchor,
831,361,one-to-one,dn_378,wk_400,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
832,361,one-to-one,dn_378,wk_400,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
833,362,one-to-one,dn_379,wk_401,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
834,363,one-to-one,dn_380,wk_402,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
835,363,one-to-one,dn_380,wk_402,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
836,363,one-to-one,dn_380,wk_402,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
837,364,one-to-one,dn_381,wk_403,Giorgio Ippolita,Giorgio Ippolita,PRON,NOUN,obj,nsubj,explicit_ref_only,
838,364,one-to-one,dn_381,wk_403,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
839,365,one-to-one,dn_382,wk_404,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
840,366,one-to-one,dn_383,wk_405,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
841,367,one-to-one,dn_384,wk_406,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
842,369,one-to-one,dn_386,wk_408,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
843,369,one-to-one,dn_386,wk_408,Ippolita,Ippolita,PRON,NOUN,obj,nmod,explicit_ref_only,
844,371,many-to-one,dn_388 dn_389,wk_410,Giorgio Ippolita,Giorgio Ippolita,NULL,NOUN,nsubj,nsubj,zero_to_tgt_anchor,
845,371,many-to-one,dn_388 dn_389,wk_410,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
846,371,many-to-one,dn_388 dn_389,wk_410,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
847,372,one-to-one,dn_390,wk_411,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
848,373,one-to-one,dn_391,wk_412,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
849,373,one-to-one,dn_391,wk_412,Ippolita,Ippolita,PRON,PROPN,obj,nmod,explicit_ref_only,
850,373,one-to-one,dn_391,wk_412,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
851,374,one-to-one,dn_392,wk_413,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
852,374,one-to-one,dn_392,wk_413,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
853,375,one-to-one,dn_393,wk_414,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
854,375,one-to-one,dn_393,wk_414,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
855,375,one-to-one,dn_393,wk_414,Ippolita,Ippolita,PRON,NOUN,obj,obj,explicit_ref_case,
856,375,one-to-one,dn_393,wk_414,Ippolita,Ippolita,NOUN,NOUN,pred,obj,explicit_ref_pos,
857,375,one-to-one,dn_393,wk_414,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.22968347014292426
858,375,one-to-one,dn_393,wk_414,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.27176774699712236
859,375,one-to-one,dn_393,wk_414,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.5127010395100338
860,375,one-to-one,dn_393,wk_414,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.1385970394948955
861,375,one-to-one,dn_393,wk_414,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
862,375,one-to-one,dn_393,wk_414,Ippolita,MISSING,NOUN,MISSING,pred,MISSING,leftover_source,
863,376,one-to-one,dn_394,wk_415,Giorgio,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
864,376,one-to-one,dn_394,wk_415,Ippolita,Ippolita,PRON,PRON,obj,nmod,explicit_ref_pos,
865,377,one-to-one,dn_395,wk_416,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
866,377,one-to-one,dn_395,wk_416,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
867,377,one-to-one,dn_395,wk_416,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
868,378,one-to-one,dn_396,wk_417,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
869,379,one-to-one,dn_397,wk_418,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
870,380,one-to-one,dn_398,wk_419,Giorgio Ippolita,Giorgio Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
871,380,one-to-one,dn_398,wk_419,Giorgio Ippolita,Giorgio Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
872,380,one-to-one,dn_398,wk_419,Giorgio Ippolita,Giorgio Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
873,380,one-to-one,dn_398,wk_419,Giorgio Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
874,380,one-to-one,dn_398,wk_419,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
875,380,one-to-one,dn_398,wk_419,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
876,381,one-to-many,dn_399,wk_420 wk_421,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
877,381,one-to-many,dn_399,wk_420 wk_421,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
878,381,one-to-many,dn_399,wk_420 wk_421,butler,butler,NOUN,NOUN,nsubj,nsubj,explicit_full,
879,382,one-to-one,dn_400,wk_422,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
880,382,one-to-one,dn_400,wk_422,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
881,382,one-to-one,dn_400,wk_422,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
882,383,one-to-one,dn_401,wk_423,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
883,383,one-to-one,dn_401,wk_423,MISSING,butler,MISSING,NULL,MISSING,nsubj,leftover_target,
884,384,one-to-one,dn_402,wk_424,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
885,384,one-to-one,dn_402,wk_424,butler,butler,NULL,NULL,nsubj,nsubj,zero_zero_single,
886,385,one-to-one,dn_403,wk_425,AlfonsoExili,AlfonsoExili,NOUN,NOUN,nmod,nmod,explicit_full,
887,385,one-to-one,dn_403,wk_425,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
888,386,one-to-one,dn_404,wk_426,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
889,386,one-to-one,dn_404,wk_426,Giorgio,Giorgio,PROPN,PROPN,vocative,vocative,explicit_full,
890,386,one-to-one,dn_404,wk_426,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
891,387,one-to-one,dn_405,wk_427,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
892,387,one-to-one,dn_405,wk_427,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
893,388,one-to-one,dn_406,wk_428,AlfonsoExili,AlfonsoExili,PROPN,PROPN,nmod,nmod,explicit_full,
894,388,one-to-one,dn_406,wk_428,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
895,388,one-to-one,dn_406,wk_428,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
896,389,one-to-one,dn_407,wk_429,AlfonsoExili,AlfonsoExili,NOUN,NOUN,pred,pred,explicit_full,
897,389,one-to-one,dn_407,wk_429,AlfonsoExili,AlfonsoExili,PROPN,NOUN,nsubj,nsubj,explicit_ref_case,
898,389,one-to-one,dn_407,wk_429,AlfonsoExili,MISSING,NOUN,MISSING,pred,MISSING,leftover_source,
899,389,one-to-one,dn_407,wk_429,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
900,389,one-to-one,dn_407,wk_429,AlfonsoExili,MISSING,NOUN,MISSING,pred,MISSING,leftover_source,
901,389,one-to-one,dn_407,wk_429,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
902,389,one-to-one,dn_407,wk_429,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
903,389,one-to-one,dn_407,wk_429,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
904,389,one-to-one,dn_407,wk_429,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
905,390,one-to-many,dn_408,wk_430 wk_431,AlfonsoExili,AlfonsoExili,DET,DET,nmod,nmod,explicit_full,
906,390,one-to-many,dn_408,wk_430 wk_431,AlfonsoExili,AlfonsoExili,DET,DET,nmod,nmod,explicit_full,
907,390,one-to-many,dn_408,wk_430 wk_431,AlfonsoExili,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
908,390,one-to-many,dn_408,wk_430 wk_431,AlfonsoExili,MISSING,NOUN,MISSING,pred,MISSING,leftover_source,
909,390,one-to-many,dn_408,wk_430 wk_431,AlfonsoExili,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
910,390,one-to-many,dn_408,wk_430 wk_431,AlfonsoExili,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
911,391,one-to-one,dn_409,wk_432,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3376579137062127
912,391,one-to-one,dn_409,wk_432,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.34580713382340167
913,391,one-to-one,dn_409,wk_432,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.4232447160741919
914,391,one-to-one,dn_409,wk_432,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.35726784626253816
915,391,one-to-one,dn_409,wk_432,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
916,391,one-to-one,dn_409,wk_432,MISSING,AlfonsoExili,MISSING,PROPN,MISSING,nsubj,leftover_target,
917,391,one-to-one,dn_409,wk_432,butler,butler,NOUN,NOUN,nsubj,nsubj,explicit_full,
918,392,one-to-one,dn_410,wk_433,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
919,392,one-to-one,dn_410,wk_433,Giorgio,Giorgio,PROPN,PROPN,vocative,vocative,explicit_full,
920,392,one-to-one,dn_410,wk_433,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
921,393,one-to-one,dn_411,wk_434,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
922,394,one-to-one,dn_412,wk_435,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
923,394,one-to-one,dn_412,wk_435,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
924,397,one-to-one,dn_415,wk_438,Giorgio,Giorgio,PROPN,PROPN,vocative,vocative,explicit_full,
925,398,one-to-one,dn_416,wk_439,AlfonsoExili,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
926,398,one-to-one,dn_416,wk_439,AlfonsoExili,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
927,399,one-to-many,dn_417,wk_440 wk_441,AlfonsoExili,AlfonsoExili,NOUN,NOUN,obj,obj,explicit_full,
928,399,one-to-many,dn_417,wk_440 wk_441,AlfonsoExili,AlfonsoExili,PRON,PROPN,obj,obj,explicit_ref_case,
929,399,one-to-many,dn_417,wk_440 wk_441,AlfonsoExili,AlfonsoExili,PRON,PROPN,obj,obj,explicit_ref_case,
930,399,one-to-many,dn_417,wk_440 wk_441,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
931,399,one-to-many,dn_417,wk_440 wk_441,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
932,399,one-to-many,dn_417,wk_440 wk_441,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.40829567246464216
933,399,one-to-many,dn_417,wk_440 wk_441,Giorgio,Giorgio,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
934,399,one-to-many,dn_417,wk_440 wk_441,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
935,399,one-to-many,dn_417,wk_440 wk_441,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
936,400,one-to-one,dn_418,wk_442,AlfonsoExili,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
937,400,one-to-one,dn_418,wk_442,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
938,401,one-to-one,dn_419,wk_443,AlfonsoExili,AlfonsoExili,PROPN,PROPN,nsubj,nsubj,explicit_full,
939,402,one-to-one,dn_420,wk_444,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
940,403,one-to-one,dn_421,wk_445,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
941,404,one-to-one,dn_422,wk_446,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
942,404,one-to-one,dn_422,wk_446,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
943,405,one-to-one,dn_423,wk_447,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.16876252125471067
944,405,one-to-one,dn_423,wk_447,AlfonsoExili,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
