,sentence_pair,alignment_type,source_sentence_ids,target_sentence_ids,source_ref,target_ref,source_pos,target_pos,source_case,target_case,pair_type,zero_pair_cost
874,383,one-to-many,dn_398,iwsk_436 iwsk_437,Giorgio Ippolita,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
875,383,one-to-many,dn_398,iwsk_436 iwsk_437,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
876,383,one-to-many,dn_398,iwsk_436 iwsk_437,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
877,384,one-to-one,dn_399,iwsk_438,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
878,384,one-to-one,dn_399,iwsk_438,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
879,384,one-to-one,dn_399,iwsk_438,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
880,384,one-to-one,dn_399,iwsk_438,butler,butler,NOUN,NOUN,nsubj,nsubj,explicit_full,
881,385,one-to-one,dn_400,iwsk_439,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
882,385,one-to-one,dn_400,iwsk_439,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
883,385,one-to-one,dn_400,iwsk_439,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
884,386,one-to-one,dn_401,iwsk_440,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
885,387,one-to-one,dn_402,iwsk_441,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
886,387,one-to-one,dn_402,iwsk_441,butler,butler,NULL,NULL,nsubj,nsubj,zero_zero_single,
887,388,one-to-one,dn_403,iwsk_442,AlfonsoExili,AlfonsoExili,NOUN,NOUN,nmod,nmod,explicit_full,
888,388,one-to-one,dn_403,iwsk_442,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
889,389,one-to-one,dn_404,iwsk_443,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
890,389,one-to-one,dn_404,iwsk_443,Giorgio,Giorgio,PROPN,PROPN,vocative,vocative,explicit_full,
891,389,one-to-one,dn_404,iwsk_443,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
892,390,one-to-one,dn_405,iwsk_444,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
893,390,one-to-one,dn_405,iwsk_444,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
894,391,one-to-one,dn_406,iwsk_445,AlfonsoExili,AlfonsoExili,PROPN,PROPN,nmod,nmod,explicit_full,
895,391,one-to-one,dn_406,iwsk_445,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
896,391,one-to-one,dn_406,iwsk_445,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
897,392,one-to-one,dn_407,iwsk_446,AlfonsoExili,AlfonsoExili,NOUN,NOUN,pred,pred,explicit_full,
898,392,one-to-one,dn_407,iwsk_446,AlfonsoExili,AlfonsoExili,NOUN,NOUN,pred,pred,explicit_full,
899,392,one-to-one,dn_407,iwsk_446,AlfonsoExili,AlfonsoExili,NOUN,NOUN,pred,pred,explicit_full,
900,392,one-to-one,dn_407,iwsk_446,AlfonsoExili,AlfonsoExili,PROPN,NOUN,nsubj,nsubj,explicit_ref_case,
901,392,one-to-one,dn_407,iwsk_446,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
902,392,one-to-one,dn_407,iwsk_446,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
903,392,one-to-one,dn_407,iwsk_446,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
904,393,one-to-many,dn_408,iwsk_447 iwsk_448,AlfonsoExili,AlfonsoExili,DET,DET,nmod,nmod,explicit_full,
905,393,one-to-many,dn_408,iwsk_447 iwsk_448,AlfonsoExili,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
906,393,one-to-many,dn_408,iwsk_447 iwsk_448,AlfonsoExili,MISSING,NOUN,MISSING,pred,MISSING,leftover_source,
907,393,one-to-many,dn_408,iwsk_447 iwsk_448,AlfonsoExili,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
908,393,one-to-many,dn_408,iwsk_447 iwsk_448,AlfonsoExili,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
909,393,one-to-many,dn_408,iwsk_447 iwsk_448,AlfonsoExili,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
910,394,one-to-one,dn_409,iwsk_449,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.334432049592336
911,394,one-to-one,dn_409,iwsk_449,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.39090603032922433
912,394,one-to-one,dn_409,iwsk_449,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3346475004495915
913,394,one-to-one,dn_409,iwsk_449,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.34436903894086734
914,394,one-to-one,dn_409,iwsk_449,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
915,394,one-to-one,dn_409,iwsk_449,butler,butler,NOUN,NOUN,nsubj,nsubj,explicit_full,
916,395,one-to-one,dn_410,iwsk_450,AlfonsoExili,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
917,395,one-to-one,dn_410,iwsk_450,Giorgio,Giorgio,PROPN,PROPN,vocative,vocative,explicit_full,
918,395,one-to-one,dn_410,iwsk_450,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
919,395,one-to-one,dn_410,iwsk_450,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
920,396,one-to-one,dn_411,iwsk_451,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
921,397,one-to-one,dn_412,iwsk_452,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
922,397,one-to-one,dn_412,iwsk_452,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
923,400,one-to-one,dn_415,iwsk_455,Giorgio,Giorgio,PROPN,PROPN,vocative,vocative,explicit_full,
924,400,one-to-one,dn_415,iwsk_455,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
925,401,one-to-one,dn_416,iwsk_456,AlfonsoExili,AlfonsoExili,PRON,PRON,nsubj,nsubj,explicit_full,
926,401,one-to-one,dn_416,iwsk_456,AlfonsoExili,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
927,401,one-to-one,dn_416,iwsk_456,MISSING,Giorgio,MISSING,PRON,MISSING,obj,leftover_target,
928,402,one-to-many,dn_417,iwsk_457 iwsk_458,AlfonsoExili,AlfonsoExili,NOUN,NOUN,obj,obj,explicit_full,
929,402,one-to-many,dn_417,iwsk_457 iwsk_458,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
930,402,one-to-many,dn_417,iwsk_457 iwsk_458,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
931,402,one-to-many,dn_417,iwsk_457 iwsk_458,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
932,402,one-to-many,dn_417,iwsk_457 iwsk_458,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
933,402,one-to-many,dn_417,iwsk_457 iwsk_458,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.33205240555838045
934,402,one-to-many,dn_417,iwsk_457 iwsk_458,Giorgio,Giorgio,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
935,402,one-to-many,dn_417,iwsk_457 iwsk_458,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
936,402,one-to-many,dn_417,iwsk_457 iwsk_458,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
937,403,one-to-one,dn_418,iwsk_459,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
938,403,one-to-one,dn_418,iwsk_459,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
939,404,one-to-one,dn_419,iwsk_460,AlfonsoExili,AlfonsoExili,PROPN,PROPN,nsubj,nsubj,explicit_full,
940,405,one-to-one,dn_420,iwsk_461,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
941,406,one-to-one,dn_421,iwsk_462,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
942,407,one-to-one,dn_422,iwsk_463,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
943,407,one-to-one,dn_422,iwsk_463,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
944,408,one-to-one,dn_423,iwsk_464,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
945,408,one-to-one,dn_423,iwsk_464,AlfonsoExili,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
946,408,one-to-one,dn_423,iwsk_464,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
947,409,one-to-one,dn_424,iwsk_465,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
948,410,one-to-one,dn_425,iwsk_466,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3554001725636996
949,410,one-to-one,dn_425,iwsk_466,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
950,410,one-to-one,dn_425,iwsk_466,butler,butler,NOUN,NOUN,obj,obj,explicit_full,
951,411,one-to-one,dn_426,iwsk_467,butler,butler,NOUN,NOUN,nsubj,nsubj,explicit_full,
952,412,one-to-one,dn_427,iwsk_468,butler,butler,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.34068707763044925
953,412,one-to-one,dn_427,iwsk_468,MISSING,butler,MISSING,NULL,MISSING,nsubj,leftover_target,
954,413,one-to-one,dn_428,iwsk_469,butler,butler,NOUN,NOUN,nsubj,nsubj,explicit_full,
955,414,many-to-one,dn_429 dn_430,iwsk_470,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
956,414,many-to-one,dn_429 dn_430,iwsk_470,butler,butler,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.22161962998949963
957,414,many-to-one,dn_429 dn_430,iwsk_470,butler,butler,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.45637669183205865
958,415,one-to-one,dn_431,iwsk_471,MISSING,Giorgio,MISSING,PRON,MISSING,obj,leftover_target,
959,415,one-to-one,dn_431,iwsk_471,butler,butler,NOUN,NOUN,nsubj,nsubj,explicit_full,
960,416,one-to-one,dn_432,iwsk_472,butler,butler,NULL,NULL,nsubj,nsubj,zero_zero_single,
961,417,one-to-one,dn_433,iwsk_473,AlfonsoExili,AlfonsoExili,PROPN,PROPN,nsubj,nsubj,explicit_full,
962,417,one-to-one,dn_433,iwsk_473,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
963,417,one-to-one,dn_433,iwsk_473,butler,butler,NOUN,NOUN,nsubj,nsubj,explicit_full,
964,418,one-to-one,dn_434,iwsk_474,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
965,418,one-to-one,dn_434,iwsk_474,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
966,420,one-to-one,dn_436,iwsk_476,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
967,422,one-to-one,dn_438,iwsk_478,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
968,423,one-to-one,dn_439,iwsk_479,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
969,423,one-to-one,dn_439,iwsk_479,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
970,423,one-to-one,dn_439,iwsk_479,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
971,424,one-to-one,dn_440,iwsk_480,AlfonsoExili,AlfonsoExili,PROPN,PROPN,nsubj,nsubj,explicit_full,
972,424,one-to-one,dn_440,iwsk_480,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
973,424,one-to-one,dn_440,iwsk_480,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
974,425,one-to-one,dn_441,iwsk_481,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.23706398283034724
975,425,one-to-one,dn_441,iwsk_481,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
976,425,one-to-one,dn_441,iwsk_481,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
977,426,one-to-one,dn_442,iwsk_482,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
978,427,one-to-one,dn_443,iwsk_483,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
979,427,one-to-one,dn_443,iwsk_483,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
980,428,one-to-one,dn_444,iwsk_484,Giorgio,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
981,429,one-to-one,dn_445,iwsk_485,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3618153206550092
982,429,one-to-one,dn_445,iwsk_485,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.5306072151522055
983,429,one-to-one,dn_445,iwsk_485,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
984,429,one-to-one,dn_445,iwsk_485,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
985,429,one-to-one,dn_445,iwsk_485,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
986,429,one-to-one,dn_445,iwsk_485,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
987,430,one-to-one,dn_446,iwsk_486,MISSING,AlfonsoExili,MISSING,PRON,MISSING,nmod,leftover_target,
988,430,one-to-one,dn_446,iwsk_486,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
989,431,one-to-one,dn_447,iwsk_487,Ippolita,Ippolita,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
990,431,one-to-one,dn_447,iwsk_487,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
991,432,one-to-one,dn_448,iwsk_488,AlfonsoExili,AlfonsoExili,PROPN,NOUN,vocative,vocative,explicit_ref_case,
992,432,one-to-one,dn_448,iwsk_488,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
993,433,one-to-one,dn_449,iwsk_489,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
994,434,one-to-one,dn_450,iwsk_490,Ippolita,Ippolita,PRON,PRON,vocative,nsubj,explicit_ref_pos,
995,436,one-to-one,dn_452,iwsk_492,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
996,437,one-to-one,dn_453,iwsk_493,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
997,437,one-to-one,dn_453,iwsk_493,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
998,438,one-to-one,dn_454,iwsk_494,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
999,439,one-to-one,dn_455,iwsk_495,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1000,439,one-to-one,dn_455,iwsk_495,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1001,439,one-to-one,dn_455,iwsk_495,Ippolitas-sister,Ippolitas-sister,NOUN,NOUN,obj,nsubj,explicit_ref_pos,
1002,440,one-to-one,dn_456,iwsk_496,AlfonsoExili,AlfonsoExili,PRON,PRON,nsubj,nsubj,explicit_full,
1003,440,one-to-one,dn_456,iwsk_496,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
1004,440,one-to-one,dn_456,iwsk_496,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1005,441,one-to-one,dn_457,iwsk_497,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
1006,442,one-to-one,dn_458,iwsk_498,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1007,442,one-to-one,dn_458,iwsk_498,Ippolitas-husband,Ippolitas-husband,NOUN,NOUN,obj,obj,explicit_full,
1008,443,one-to-one,dn_459,iwsk_499,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
1009,443,one-to-one,dn_459,iwsk_499,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1010,444,one-to-one,dn_460,iwsk_500,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1011,445,one-to-one,dn_461,iwsk_501,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1012,445,one-to-one,dn_461,iwsk_501,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1013,446,one-to-one,dn_462,iwsk_502,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
1014,446,one-to-one,dn_462,iwsk_502,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1015,446,one-to-one,dn_462,iwsk_502,MISSING,Monti,MISSING,NOUN,MISSING,nsubj,leftover_target,
1016,447,one-to-one,dn_463,iwsk_503,Monti,Monti,PROPN,PROPN,vocative,vocative,explicit_full,
1017,448,one-to-one,dn_464,iwsk_504,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1018,448,one-to-one,dn_464,iwsk_504,Monti,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1019,449,one-to-one,dn_465,iwsk_505,Monti,Monti,NOUN,NOUN,pred,pred,explicit_full,
1020,449,one-to-one,dn_465,iwsk_505,Monti,MISSING,NOUN,MISSING,pred,MISSING,leftover_source,
1021,449,one-to-one,dn_465,iwsk_505,MISSING,Monti,MISSING,NULL,MISSING,nsubj,leftover_target,
1022,450,one-to-one,dn_466,iwsk_506,MISSING,AlfonsoExili,MISSING,PRON,MISSING,nmod,leftover_target,
1023,450,one-to-one,dn_466,iwsk_506,Ippolita,Ippolita,PRON,PRON,obj,nmod,explicit_ref_pos,
1024,450,one-to-one,dn_466,iwsk_506,Monti,Monti,NULL,NOUN,nsubj,nsubj,zero_to_tgt_anchor,
1025,451,many-to-one,dn_467 dn_468,iwsk_507,Giorgio,Giorgio,PRON,PRON,nsubj,obj,explicit_ref_pos,
1026,452,one-to-one,dn_469,iwsk_508,Monti,Monti,PROPN,PROPN,nsubj,nsubj,explicit_full,
1027,453,one-to-one,dn_470,iwsk_509,AlfonsoExili,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1028,454,one-to-one,dn_471,iwsk_510,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.390164027781062
1029,454,one-to-one,dn_471,iwsk_510,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
1030,455,one-to-one,dn_472,iwsk_511,Giorgio,Giorgio,PROPN,PROPN,vocative,vocative,explicit_full,
1031,455,one-to-one,dn_472,iwsk_511,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1032,456,one-to-many,dn_473,iwsk_512 iwsk_513,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
1033,456,one-to-many,dn_473,iwsk_512 iwsk_513,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.23794859945564717
1034,456,one-to-many,dn_473,iwsk_512 iwsk_513,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1035,457,one-to-one,dn_474,iwsk_514,AlfonsoExili,MISSING,PROPN,MISSING,nsubj,MISSING,leftover_source,
1036,457,one-to-one,dn_474,iwsk_514,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1037,457,one-to-one,dn_474,iwsk_514,MISSING,Giorgio,MISSING,PRON,MISSING,nmod,leftover_target,
1038,457,one-to-one,dn_474,iwsk_514,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1039,458,one-to-one,dn_475,iwsk_515,Giorgio,Giorgio,PROPN,PROPN,vocative,vocative,explicit_full,
1040,459,one-to-one,dn_476,iwsk_516,MISSING,AlfonsoExili,MISSING,DET,MISSING,nmod,leftover_target,
1041,459,one-to-one,dn_476,iwsk_516,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1042,459,one-to-one,dn_476,iwsk_516,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1043,461,one-to-one,dn_478,iwsk_518,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1044,462,one-to-one,dn_479,iwsk_519,AlfonsoExili,AlfonsoExili,PRON,PRON,obj,nsubj,explicit_ref_pos,
1045,462,one-to-one,dn_479,iwsk_519,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
1046,463,one-to-one,dn_480,iwsk_520,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
1047,463,one-to-one,dn_480,iwsk_520,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1048,464,one-to-one,dn_481,iwsk_521,AlfonsoExili,AlfonsoExili,PROPN,PROPN,nsubj,nsubj,explicit_full,
1049,464,one-to-one,dn_481,iwsk_521,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1050,465,many-to-one,dn_482 dn_483,iwsk_522,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1051,465,many-to-one,dn_482 dn_483,iwsk_522,MISSING,Giorgio,MISSING,PRON,MISSING,vocative,leftover_target,
1052,466,one-to-one,dn_484,iwsk_523,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.39277062902750054
1053,466,one-to-one,dn_484,iwsk_523,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3785370108357987
1054,466,one-to-one,dn_484,iwsk_523,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1055,466,one-to-one,dn_484,iwsk_523,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1056,467,one-to-one,dn_485,iwsk_524,MISSING,Giorgio,MISSING,PRON,MISSING,nsubj,leftover_target,
1057,468,one-to-one,dn_486,iwsk_525,AlfonsoExili,AlfonsoExili,DET,PRON,nmod,nsubj,explicit_ref_only,
1058,468,one-to-one,dn_486,iwsk_525,AlfonsoExili,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1059,470,one-to-one,dn_488,iwsk_527,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1060,470,one-to-one,dn_488,iwsk_527,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
1061,470,one-to-one,dn_488,iwsk_527,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
1062,471,one-to-one,dn_489,iwsk_528,AlfonsoExili,AlfonsoExili,NOUN,NOUN,nsubj,nsubj,explicit_full,
1063,471,one-to-one,dn_489,iwsk_528,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1064,472,one-to-one,dn_490,iwsk_529,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1065,473,one-to-one,dn_491,iwsk_530,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
1066,474,one-to-many,dn_492,iwsk_531 iwsk_532,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.6423415285261238
1067,474,one-to-many,dn_492,iwsk_531 iwsk_532,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.5385664331875428
1068,474,one-to-many,dn_492,iwsk_531 iwsk_532,MISSING,AlfonsoExili,MISSING,PRON,MISSING,nmod,leftover_target,
1069,474,one-to-many,dn_492,iwsk_531 iwsk_532,Giorgio,Giorgio,PROPN,PROPN,obj,nsubj,explicit_ref_pos,
1070,476,one-to-one,dn_494,iwsk_534,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1071,476,one-to-one,dn_494,iwsk_534,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1072,477,one-to-one,dn_495,iwsk_535,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
1073,478,one-to-one,dn_496,iwsk_536,Giorgio Ippolita,Giorgio Ippolita,PRON,NOUN,nsubj,obj,explicit_ref_only,
1074,478,one-to-one,dn_496,iwsk_536,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1075,479,one-to-one,dn_497,iwsk_537,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
1076,480,one-to-one,dn_498,iwsk_538,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1077,480,one-to-one,dn_498,iwsk_538,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1078,481,one-to-one,dn_499,iwsk_539,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1079,481,one-to-one,dn_499,iwsk_539,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1080,483,one-to-one,dn_501,iwsk_541,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
1081,483,one-to-one,dn_501,iwsk_541,Ippolita,Ippolita,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
1082,484,one-to-many,dn_502,iwsk_542 iwsk_543,Giorgio,Giorgio,PRON,PRON,obj,nsubj,explicit_ref_pos,
1083,484,one-to-many,dn_502,iwsk_542 iwsk_543,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1084,484,one-to-many,dn_502,iwsk_542 iwsk_543,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1085,484,one-to-many,dn_502,iwsk_542 iwsk_543,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1086,485,one-to-one,dn_503,iwsk_544,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1087,485,one-to-one,dn_503,iwsk_544,MISSING,Ippolita,MISSING,PRON,MISSING,nsubj,leftover_target,
1088,486,one-to-one,dn_504,iwsk_545,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1089,487,one-to-one,dn_505,iwsk_546,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.38309501856565475
