,sentence_pair,alignment_type,source_sentence_ids,target_sentence_ids,source_ref,target_ref,source_pos,target_pos,source_case,target_case,pair_type,zero_pair_cost
548,242,one-to-one,dn_284,ygc_272,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
549,242,one-to-one,dn_284,ygc_272,Ippolita,Ippolita,PRON,PROPN,obj,obj,explicit_ref_case,
550,242,one-to-one,dn_284,ygc_272,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
551,242,one-to-one,dn_284,ygc_272,Ippolita,MISSING,NOUN,MISSING,obj,MISSING,leftover_source,
552,243,one-to-many,dn_285,ygc_273 ygc_274 ygc_275,Giorgio,Giorgio,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
553,243,one-to-many,dn_285,ygc_273 ygc_274 ygc_275,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
554,243,one-to-many,dn_285,ygc_273 ygc_274 ygc_275,Ippolita,Ippolita,NOUN,PRON,nmod,obj,explicit_ref_only,
555,244,one-to-one,dn_286,ygc_276,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
556,244,one-to-one,dn_286,ygc_276,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
557,246,one-to-one,dn_288,ygc_278,MISSING,Giorgio,MISSING,PRON,MISSING,nmod,leftover_target,
558,246,one-to-one,dn_288,ygc_278,Ippolita,Ippolita,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
559,246,one-to-one,dn_288,ygc_278,Ippolita,MISSING,PRON,MISSING,nmod,MISSING,leftover_source,
560,246,one-to-one,dn_288,ygc_278,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
561,246,one-to-one,dn_288,ygc_278,Ippolita,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
562,247,one-to-one,dn_289,ygc_279,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
563,247,one-to-one,dn_289,ygc_279,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
564,247,one-to-one,dn_289,ygc_279,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
565,248,one-to-one,dn_290,ygc_282,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
566,248,one-to-one,dn_290,ygc_282,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
567,249,one-to-one,dn_291,ygc_280,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
568,250,one-to-one,dn_292,ygc_281,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
569,251,one-to-one,dn_293,ygc_284,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
570,252,one-to-one,dn_294,ygc_283,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
571,255,many-to-one,dn_297 dn_298,ygc_287,MISSING,Giorgio,MISSING,NOUN,MISSING,obj,leftover_target,
572,255,many-to-one,dn_297 dn_298,ygc_287,Ippolita,Ippolita,PROPN,PRON,nsubj,nsubj,explicit_ref_case,
573,255,many-to-one,dn_297 dn_298,ygc_287,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
574,256,one-to-one,dn_299,ygc_288,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
575,256,one-to-one,dn_299,ygc_288,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
576,257,one-to-one,dn_301,ygc_289,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
577,258,many-to-one,dn_302 dn_303,ygc_290,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3763631743969475
578,258,many-to-one,dn_302 dn_303,ygc_290,Giorgio Ippolita,Giorgio Ippolita,NULL,NOUN,nsubj,nsubj,zero_to_tgt_anchor,
579,258,many-to-one,dn_302 dn_303,ygc_290,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
580,258,many-to-one,dn_302 dn_303,ygc_290,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
581,258,many-to-one,dn_302 dn_303,ygc_290,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
582,259,one-to-one,dn_304,ygc_292,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
583,260,one-to-many,dn_305,ygc_291 ygc_293,Giorgio,Giorgio,NOUN,PRON,vocative,vocative,explicit_ref_case,
584,260,one-to-many,dn_305,ygc_291 ygc_293,Ippolita,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
585,261,one-to-one,dn_306,ygc_294,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.5135303777598199
586,261,one-to-one,dn_306,ygc_294,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
587,261,one-to-one,dn_306,ygc_294,MISSING,Ippolita,MISSING,PRON,MISSING,nsubj,leftover_target,
588,261,one-to-one,dn_306,ygc_294,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
589,261,one-to-one,dn_306,ygc_294,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
590,265,one-to-one,dn_310,ygc_298,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
591,266,one-to-one,dn_311,ygc_300,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
592,267,one-to-one,dn_312,ygc_299,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
593,268,one-to-one,dn_313,ygc_302,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
594,269,one-to-one,dn_314,ygc_301,Giorgio,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
595,269,one-to-one,dn_314,ygc_301,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
596,270,one-to-one,dn_315,ygc_303,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
597,270,one-to-one,dn_315,ygc_303,Giorgio Ippolita,Giorgio Ippolita,PRON,NOUN,obj,nsubj,explicit_ref_only,
598,270,one-to-one,dn_315,ygc_303,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
599,270,one-to-one,dn_315,ygc_303,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
600,270,one-to-one,dn_315,ygc_303,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
601,271,one-to-one,dn_316,ygc_304,Giorgio Ippolita,Giorgio Ippolita,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
602,271,one-to-one,dn_316,ygc_304,Giorgio Ippolita,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
603,271,one-to-one,dn_316,ygc_304,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
604,272,one-to-one,dn_317,ygc_305,Giorgio,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
605,272,one-to-one,dn_317,ygc_305,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
606,272,one-to-one,dn_317,ygc_305,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
607,272,one-to-one,dn_317,ygc_305,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
608,273,one-to-one,dn_318,ygc_306,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
609,274,one-to-one,dn_319,ygc_308,Giorgio,Giorgio,NOUN,PROPN,nsubj,nsubj,explicit_ref_case,
610,274,one-to-one,dn_319,ygc_308,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
611,274,one-to-one,dn_319,ygc_308,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
612,274,one-to-one,dn_319,ygc_308,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
613,276,one-to-one,dn_321,ygc_309,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
614,277,one-to-one,dn_322,ygc_310,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
615,277,one-to-one,dn_322,ygc_310,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
616,277,one-to-one,dn_322,ygc_310,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
617,277,one-to-one,dn_322,ygc_310,Ippolita,Ippolita,PRON,NOUN,obj,obj,explicit_ref_case,
618,278,one-to-one,dn_323,ygc_311,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
619,278,one-to-one,dn_323,ygc_311,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
620,279,one-to-one,dn_324,ygc_312,Giorgio,Giorgio,PRON,PRON,obj,nsubj,explicit_ref_pos,
621,279,one-to-one,dn_324,ygc_312,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
622,280,one-to-one,dn_325,ygc_313,Giorgio,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
623,280,one-to-one,dn_325,ygc_313,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
624,280,one-to-one,dn_325,ygc_313,Ippolita,Ippolita,PRON,NOUN,obj,nsubj,explicit_ref_only,
625,281,one-to-one,dn_326,ygc_314,Giorgio,Giorgio,PRON,PRON,obj,nsubj,explicit_ref_pos,
626,281,one-to-one,dn_326,ygc_314,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
627,281,one-to-one,dn_326,ygc_314,MISSING,Giorgio,MISSING,PRON,MISSING,nmod,leftover_target,
628,282,one-to-one,dn_327,ygc_315,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
629,283,one-to-one,dn_328,ygc_316,Giorgio,Giorgio,PROPN,PROPN,vocative,vocative,explicit_full,
630,284,one-to-one,dn_329,ygc_317,Giorgio,Giorgio,PRON,NOUN,obj,nmod,explicit_ref_only,
631,284,one-to-one,dn_329,ygc_317,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
632,284,one-to-one,dn_329,ygc_317,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
633,284,one-to-one,dn_329,ygc_317,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
634,285,one-to-one,dn_330,ygc_318,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
635,286,one-to-one,dn_331,ygc_319,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
636,286,one-to-one,dn_331,ygc_319,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
637,286,one-to-one,dn_331,ygc_319,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.2580125085461191
638,286,one-to-one,dn_331,ygc_319,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
639,286,one-to-one,dn_331,ygc_319,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
640,286,one-to-one,dn_331,ygc_319,suicidal-man,suicidal-man,NOUN,NOUN,nmod,nmod,explicit_full,
641,287,one-to-many,dn_332,ygc_320 ygc_321,MISSING,Giorgio,MISSING,PRON,MISSING,nsubj,leftover_target,
642,287,one-to-many,dn_332,ygc_320 ygc_321,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
643,288,one-to-one,dn_333,ygc_323,Giorgio,Giorgio,PRON,NOUN,obj,nmod,explicit_ref_only,
644,288,one-to-one,dn_333,ygc_323,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
645,288,one-to-one,dn_333,ygc_323,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
646,290,one-to-one,dn_335,ygc_324,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
647,290,one-to-one,dn_335,ygc_324,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.5504662523667018
648,290,one-to-one,dn_335,ygc_324,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
649,290,one-to-one,dn_335,ygc_324,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
650,290,one-to-one,dn_335,ygc_324,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
651,290,one-to-one,dn_335,ygc_324,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
652,290,one-to-one,dn_335,ygc_324,Ippolita,Ippolita,PRON,DET,obj,nmod,explicit_ref_only,
653,291,one-to-one,dn_336,ygc_325,Giorgio,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
654,291,one-to-one,dn_336,ygc_325,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
655,292,many-to-one,dn_337 dn_338,ygc_326,suicidal-man,suicidal-man,NOUN,NOUN,nmod,nmod,explicit_full,
656,292,many-to-one,dn_337 dn_338,ygc_326,suicidal-man,suicidal-man,NOUN,NOUN,obj,nmod,explicit_ref_pos,
657,293,one-to-one,dn_339,ygc_327,suicidal-man,suicidal-man,PRON,PRON,nsubj,nsubj,explicit_full,
658,294,one-to-one,dn_340,ygc_328,suicidal-man,suicidal-man,NULL,NULL,nsubj,nsubj,zero_zero_single,
659,294,one-to-one,dn_340,ygc_328,suicidal-man,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
660,295,one-to-one,dn_341,ygc_329,Giorgio,Giorgio,PRON,PRON,obj,nsubj,explicit_ref_pos,
661,295,one-to-one,dn_341,ygc_329,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
662,295,one-to-one,dn_341,ygc_329,MISSING,suicidal-man,MISSING,NOUN,MISSING,nsubj,leftover_target,
663,296,one-to-one,dn_342,ygc_330,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
664,297,one-to-one,dn_343,ygc_331,Demetrio,Demetrio,PROPN,PROPN,obj,nmod,explicit_ref_pos,
665,297,one-to-one,dn_343,ygc_331,MISSING,Demetrio,MISSING,NOUN,MISSING,nmod,leftover_target,
666,297,one-to-one,dn_343,ygc_331,Giorgio,Giorgio,DET,PRON,nmod,nsubj,explicit_ref_only,
667,297,one-to-one,dn_343,ygc_331,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
668,297,one-to-one,dn_343,ygc_331,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
669,297,one-to-one,dn_343,ygc_331,Giorgios-father,Giorgios-father,NOUN,NOUN,nmod,nmod,explicit_full,
670,299,one-to-one,dn_345,ygc_333,Giorgio,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
671,299,one-to-one,dn_345,ygc_333,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
672,300,one-to-one,dn_346,ygc_334,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
673,300,one-to-one,dn_346,ygc_334,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
674,302,one-to-one,dn_348,ygc_336,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
675,302,one-to-one,dn_348,ygc_336,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
676,303,one-to-one,dn_349,ygc_337,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
677,303,one-to-one,dn_349,ygc_337,MISSING,Giorgio,MISSING,PRON,MISSING,nmod,leftover_target,
678,304,one-to-one,dn_352,ygc_338,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
679,305,one-to-many,dn_353,ygc_339 ygc_340,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
680,305,one-to-many,dn_353,ygc_339 ygc_340,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
681,305,one-to-many,dn_353,ygc_339 ygc_340,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.4530576653778553
682,305,one-to-many,dn_353,ygc_339 ygc_340,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
683,305,one-to-many,dn_353,ygc_339 ygc_340,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
684,305,one-to-many,dn_353,ygc_339 ygc_340,Ippolita,Ippolita,PROPN,DET,nmod,nmod,explicit_ref_case,
685,305,one-to-many,dn_353,ygc_339 ygc_340,MISSING,Ippolita,MISSING,PROPN,MISSING,nsubj,leftover_target,
686,305,one-to-many,dn_353,ygc_339 ygc_340,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
687,306,many-to-one,dn_354 dn_355 dn_356,ygc_341,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
688,306,many-to-one,dn_354 dn_355 dn_356,ygc_341,Giorgio,Giorgio,PRON,PROPN,obj,nsubj,explicit_ref_only,
689,306,many-to-one,dn_354 dn_355 dn_356,ygc_341,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.31262482125406565
690,306,many-to-one,dn_354 dn_355 dn_356,ygc_341,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
691,306,many-to-one,dn_354 dn_355 dn_356,ygc_341,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
692,306,many-to-one,dn_354 dn_355 dn_356,ygc_341,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
693,306,many-to-one,dn_354 dn_355 dn_356,ygc_341,Giorgio Ippolita,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
694,306,many-to-one,dn_354 dn_355 dn_356,ygc_341,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
695,306,many-to-one,dn_354 dn_355 dn_356,ygc_341,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
696,306,many-to-one,dn_354 dn_355 dn_356,ygc_341,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
697,306,many-to-one,dn_354 dn_355 dn_356,ygc_341,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
698,306,many-to-one,dn_354 dn_355 dn_356,ygc_341,Ippolita,Ippolita,PRON,NOUN,nmod,obj,explicit_ref_only,
699,306,many-to-one,dn_354 dn_355 dn_356,ygc_341,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
700,307,one-to-one,dn_357,ygc_342,guardians,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
701,308,one-to-one,dn_358,ygc_343,guardians,guardians,NULL,NULL,nsubj,nsubj,zero_zero_single,
702,309,one-to-one,dn_359,ygc_344,guardians,guardians,NOUN,NOUN,nmod,nsubj,explicit_ref_pos,
703,309,one-to-one,dn_359,ygc_344,MISSING,guardians,MISSING,NULL,MISSING,nsubj,leftover_target,
704,310,one-to-one,dn_360,ygc_345,guardians,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
705,311,one-to-many,dn_361,ygc_346 ygc_347,Giorgio Ippolita,Giorgio Ippolita,NOUN,NOUN,obj,obj,explicit_full,
706,311,one-to-many,dn_361,ygc_346 ygc_347,MISSING,Giorgio Ippolita,MISSING,NOUN,MISSING,nmod,leftover_target,
707,311,one-to-many,dn_361,ygc_346 ygc_347,guardians,guardians,NOUN,NOUN,obj,nsubj,explicit_ref_pos,
708,312,one-to-one,dn_362,ygc_348,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.49986357331748993
709,312,one-to-one,dn_362,ygc_348,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
710,312,one-to-one,dn_362,ygc_348,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
711,312,one-to-one,dn_362,ygc_348,Giorgio Ippolita,MISSING,NOUN,MISSING,nsubj,MISSING,leftover_source,
712,312,one-to-one,dn_362,ygc_348,MISSING,guardians,MISSING,DET,MISSING,nmod,leftover_target,
713,313,one-to-one,dn_363,ygc_349,MISSING,guardians,MISSING,DET,MISSING,nmod,leftover_target,
714,314,one-to-one,dn_364,ygc_350,guardians,guardians,NULL,NULL,nsubj,nsubj,zero_zero_single,
715,316,one-to-one,dn_366,ygc_352,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
716,316,one-to-one,dn_366,ygc_352,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
717,320,one-to-one,dn_371,ygc_356,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
718,320,one-to-one,dn_371,ygc_356,Ippolita,Ippolita,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
719,321,one-to-one,dn_372,ygc_357,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
720,322,one-to-one,dn_373,ygc_358,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
721,323,one-to-one,dn_374,ygc_359,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
722,324,one-to-one,dn_375,ygc_360,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
723,325,one-to-one,dn_376,ygc_361,Giorgio,Giorgio,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
724,325,one-to-one,dn_376,ygc_361,Ippolita,Ippolita,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
725,326,one-to-one,dn_377,ygc_362,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
726,327,one-to-one,dn_378,ygc_363,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.2686125340515917
727,327,one-to-one,dn_378,ygc_363,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.23973930334503002
728,327,one-to-one,dn_378,ygc_363,Giorgio Ippolita,Giorgio Ippolita,PRON-REFLEX,NOUN,obj,obj,reflex_obj,
729,327,one-to-one,dn_378,ygc_363,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
730,327,one-to-one,dn_378,ygc_363,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
731,328,one-to-one,dn_379,ygc_365,Giorgio,Giorgio,PRON,PROPN,nsubj,nsubj,explicit_ref_case,
732,329,one-to-one,dn_380,ygc_364,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
733,329,one-to-one,dn_380,ygc_364,Ippolita,Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
734,330,one-to-one,dn_381,ygc_366,Giorgio Ippolita,Giorgio Ippolita,PRON,NOUN,obj,nmod,explicit_ref_only,
735,330,one-to-one,dn_381,ygc_366,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
736,331,one-to-one,dn_382,ygc_368,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
737,333,one-to-one,dn_384,ygc_370,Ippolita,Ippolita,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
738,335,one-to-one,dn_386,ygc_371,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
739,335,one-to-one,dn_386,ygc_371,Ippolita,Ippolita,PRON,PRON,obj,nsubj,explicit_ref_pos,
740,335,one-to-one,dn_386,ygc_371,MISSING,Ippolita,MISSING,PRON,MISSING,nmod,leftover_target,
741,337,many-to-one,dn_388 dn_389,ygc_373,Giorgio Ippolita,Giorgio Ippolita,NULL,NOUN,nsubj,nsubj,zero_to_tgt_anchor,
742,337,many-to-one,dn_388 dn_389,ygc_373,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
743,337,many-to-one,dn_388 dn_389,ygc_373,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
744,338,one-to-one,dn_390,ygc_374,Ippolita,Ippolita,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
745,339,one-to-one,dn_391,ygc_375,Giorgio,Giorgio,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
746,339,one-to-one,dn_391,ygc_375,Ippolita,Ippolita,PRON,NOUN,obj,obj,explicit_ref_case,
747,339,one-to-one,dn_391,ygc_375,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
748,339,one-to-one,dn_391,ygc_375,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
749,340,one-to-many,dn_392,ygc_376 ygc_378,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
750,340,one-to-many,dn_392,ygc_376 ygc_378,Ippolita,Ippolita,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
751,341,one-to-one,dn_393,ygc_379,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
752,341,one-to-one,dn_393,ygc_379,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
753,341,one-to-one,dn_393,ygc_379,MISSING,Giorgio,MISSING,PRON,MISSING,nmod,leftover_target,
754,341,one-to-one,dn_393,ygc_379,Ippolita,Ippolita,PRON,NOUN,obj,obj,explicit_ref_case,
755,341,one-to-one,dn_393,ygc_379,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.12480089565118153
756,341,one-to-one,dn_393,ygc_379,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3850063686972266
757,341,one-to-one,dn_393,ygc_379,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.21268991830649675
758,341,one-to-one,dn_393,ygc_379,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
759,341,one-to-one,dn_393,ygc_379,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
760,341,one-to-one,dn_393,ygc_379,Ippolita,MISSING,NOUN,MISSING,pred,MISSING,leftover_source,
761,341,one-to-one,dn_393,ygc_379,Ippolita,MISSING,NOUN,MISSING,pred,MISSING,leftover_source,
762,342,one-to-one,dn_394,ygc_380,Giorgio,Giorgio,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
763,342,one-to-one,dn_394,ygc_380,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
764,343,one-to-one,dn_395,ygc_381,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
765,343,one-to-one,dn_395,ygc_381,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
766,343,one-to-one,dn_395,ygc_381,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
767,344,many-to-one,dn_396 dn_397,ygc_382,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
768,344,many-to-one,dn_396 dn_397,ygc_382,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
769,345,one-to-one,dn_398,ygc_383,Giorgio Ippolita,Giorgio Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
770,345,one-to-one,dn_398,ygc_383,Giorgio Ippolita,Giorgio Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
