,sentence_pair,alignment_type,source_sentence_ids,target_sentence_ids,source_ref,target_ref,source_pos,target_pos,source_case,target_case,pair_type,zero_pair_cost
912,349,one-to-many,dn_408,mkm_389 mkm_390,AlfonsoExili,MISSING,NOUN,MISSING,pred,MISSING,leftover_source,
913,349,one-to-many,dn_408,mkm_389 mkm_390,AlfonsoExili,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
914,350,one-to-one,dn_409,mkm_391,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.440175982085374
915,350,one-to-one,dn_409,mkm_391,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.6491027262461843
916,350,one-to-one,dn_409,mkm_391,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
917,350,one-to-one,dn_409,mkm_391,AlfonsoExili,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
918,350,one-to-one,dn_409,mkm_391,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
919,350,one-to-one,dn_409,mkm_391,butler,butler,NOUN,NOUN,nsubj,nsubj,explicit_full,
920,351,one-to-one,dn_410,mkm_392,AlfonsoExili,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
921,351,one-to-one,dn_410,mkm_392,Giorgio,Giorgio,PROPN,PROPN,vocative,vocative,explicit_full,
922,351,one-to-one,dn_410,mkm_392,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
923,351,one-to-one,dn_410,mkm_392,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
924,351,one-to-one,dn_410,mkm_392,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
925,352,many-to-one,dn_411 dn_412,mkm_393,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
926,352,many-to-one,dn_411 dn_412,mkm_393,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
927,352,many-to-one,dn_411 dn_412,mkm_393,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
928,353,many-to-one,dn_413 dn_414 dn_415,mkm_394,Giorgio,MISSING,PROPN,MISSING,vocative,MISSING,leftover_source,
929,354,one-to-one,dn_416,mkm_395,AlfonsoExili,AlfonsoExili,PRON,PRON,nsubj,nsubj,explicit_full,
930,354,one-to-one,dn_416,mkm_395,AlfonsoExili,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
931,355,one-to-many,dn_417,mkm_397 mkm_398,AlfonsoExili,AlfonsoExili,PRON,PRON,obj,obj,explicit_full,
932,355,one-to-many,dn_417,mkm_397 mkm_398,AlfonsoExili,AlfonsoExili,NOUN,NOUN,obj,obj,explicit_full,
933,355,one-to-many,dn_417,mkm_397 mkm_398,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
934,355,one-to-many,dn_417,mkm_397 mkm_398,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
935,355,one-to-many,dn_417,mkm_397 mkm_398,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
936,355,one-to-many,dn_417,mkm_397 mkm_398,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
937,355,one-to-many,dn_417,mkm_397 mkm_398,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.2507665255029135
938,355,one-to-many,dn_417,mkm_397 mkm_398,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
939,355,one-to-many,dn_417,mkm_397 mkm_398,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
940,356,one-to-one,dn_418,mkm_396,AlfonsoExili,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
941,356,one-to-one,dn_418,mkm_396,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
942,356,one-to-one,dn_418,mkm_396,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
943,357,one-to-one,dn_419,mkm_399,AlfonsoExili,AlfonsoExili,PROPN,PROPN,nsubj,nsubj,explicit_full,
944,358,one-to-one,dn_420,mkm_400,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
945,359,one-to-one,dn_421,mkm_401,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
946,360,one-to-many,dn_422,mkm_402 mkm_403,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
947,360,one-to-many,dn_422,mkm_402 mkm_403,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
948,361,one-to-one,dn_423,mkm_404,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.2999210794766744
949,361,one-to-one,dn_423,mkm_404,AlfonsoExili,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
950,361,one-to-one,dn_423,mkm_404,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
951,361,one-to-one,dn_423,mkm_404,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
952,362,one-to-one,dn_424,mkm_405,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
953,363,many-to-one,dn_425 dn_426,mkm_406,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.315536367893219
954,363,many-to-one,dn_425 dn_426,mkm_406,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
955,363,many-to-one,dn_425 dn_426,mkm_406,butler,butler,NOUN,NOUN,obj,obj,explicit_full,
956,363,many-to-one,dn_425 dn_426,mkm_406,butler,MISSING,NOUN,MISSING,nsubj,MISSING,leftover_source,
957,364,one-to-many,dn_427,mkm_407 mkm_409,butler,butler,NULL,NULL,nsubj,nsubj,zero_zero_single,
958,365,one-to-one,dn_428,mkm_410,butler,butler,NOUN,NOUN,nsubj,nsubj,explicit_full,
959,366,many-to-one,dn_429 dn_430 dn_432,mkm_411,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
960,366,many-to-one,dn_429 dn_430 dn_432,mkm_411,butler,butler,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.19573870514120373
961,366,many-to-one,dn_429 dn_430 dn_432,mkm_411,butler,butler,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.4520036994950222
962,366,many-to-one,dn_429 dn_430 dn_432,mkm_411,butler,butler,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.08390130630688372
963,367,one-to-one,dn_433,mkm_412,AlfonsoExili,AlfonsoExili,PROPN,PROPN,nsubj,nsubj,explicit_full,
964,367,one-to-one,dn_433,mkm_412,butler,butler,NOUN,PRON,nsubj,nsubj,explicit_ref_case,
965,368,one-to-one,dn_434,mkm_413,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
966,368,one-to-one,dn_434,mkm_413,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
967,370,many-to-one,dn_436 dn_437,mkm_415,AlfonsoExili,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
968,370,many-to-one,dn_436 dn_437,mkm_415,MISSING,AlfonsoExili,MISSING,PRON,MISSING,nmod,leftover_target,
969,370,many-to-one,dn_436 dn_437,mkm_415,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
970,371,one-to-one,dn_438,mkm_416,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
971,372,one-to-one,dn_439,mkm_417,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
972,372,one-to-one,dn_439,mkm_417,Giorgio,Giorgio,PROPN,PRON,nsubj,nsubj,explicit_ref_case,
973,372,one-to-one,dn_439,mkm_417,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
974,373,one-to-one,dn_440,mkm_418,AlfonsoExili,AlfonsoExili,PROPN,PROPN,nsubj,nsubj,explicit_full,
975,373,one-to-one,dn_440,mkm_418,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
976,373,one-to-one,dn_440,mkm_418,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
977,374,one-to-one,dn_441,mkm_419,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
978,375,one-to-one,dn_442,mkm_420,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
979,376,one-to-one,dn_443,mkm_421,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
980,376,one-to-one,dn_443,mkm_421,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
981,377,one-to-one,dn_444,mkm_422,Giorgio,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
982,378,one-to-one,dn_445,mkm_423,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.6596207581265605
983,378,one-to-one,dn_445,mkm_423,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.19925679906063806
984,378,one-to-one,dn_445,mkm_423,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.44799718192343585
985,378,one-to-one,dn_445,mkm_423,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
986,378,one-to-one,dn_445,mkm_423,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
987,378,one-to-one,dn_445,mkm_423,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
988,378,one-to-one,dn_445,mkm_423,MISSING,AlfonsoExili,MISSING,PRON,MISSING,nsubj,leftover_target,
989,379,one-to-one,dn_446,mkm_424,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
990,379,one-to-one,dn_446,mkm_424,MISSING,Ippolita,MISSING,NOUN,MISSING,nsubj,leftover_target,
991,380,one-to-one,dn_447,mkm_425,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
992,380,one-to-one,dn_447,mkm_425,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
993,381,many-to-one,dn_448 dn_449,mkm_426,AlfonsoExili,AlfonsoExili,PROPN,PRON,vocative,vocative,explicit_ref_case,
994,381,many-to-one,dn_448 dn_449,mkm_426,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
995,381,many-to-one,dn_448 dn_449,mkm_426,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
996,382,one-to-one,dn_450,mkm_427,Ippolita,Ippolita,PRON,PRON,vocative,nsubj,explicit_ref_pos,
997,383,one-to-one,dn_451,mkm_428,MISSING,Ippolita,MISSING,DET,MISSING,nmod,leftover_target,
998,384,one-to-one,dn_452,mkm_429,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
999,385,one-to-one,dn_453,mkm_430,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
1000,385,one-to-one,dn_453,mkm_430,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1001,386,one-to-one,dn_454,mkm_431,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1002,387,one-to-one,dn_455,mkm_432,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1003,387,one-to-one,dn_455,mkm_432,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
1004,387,one-to-one,dn_455,mkm_432,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1005,387,one-to-one,dn_455,mkm_432,Ippolitas-sister,Ippolitas-sister,NOUN,NOUN,obj,nsubj,explicit_ref_pos,
1006,388,one-to-one,dn_456,mkm_433,AlfonsoExili,AlfonsoExili,PRON,PRON,nsubj,nsubj,explicit_full,
1007,388,one-to-one,dn_456,mkm_433,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
1008,388,one-to-one,dn_456,mkm_433,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1009,389,one-to-one,dn_457,mkm_434,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
1010,389,one-to-one,dn_457,mkm_434,MISSING,AlfonsoExili,MISSING,PRON,MISSING,nsubj,leftover_target,
1011,390,one-to-one,dn_458,mkm_435,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1012,390,one-to-one,dn_458,mkm_435,Ippolitas-husband,Ippolitas-husband,NOUN,NOUN,obj,obj,explicit_full,
1013,391,one-to-one,dn_459,mkm_436,AlfonsoExili,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1014,391,one-to-one,dn_459,mkm_436,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1015,392,one-to-one,dn_460,mkm_437,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1016,393,one-to-one,dn_461,mkm_438,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1017,393,one-to-one,dn_461,mkm_438,Ippolita,Ippolita,PRON,NOUN,obj,obj,explicit_ref_case,
1018,394,one-to-one,dn_462,mkm_439,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
1019,394,one-to-one,dn_462,mkm_439,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1020,394,one-to-one,dn_462,mkm_439,MISSING,Monti,MISSING,NOUN,MISSING,obj,leftover_target,
1021,395,one-to-one,dn_463,mkm_440,Monti,Monti,PROPN,NOUN,vocative,pred,explicit_ref_only,
1022,395,one-to-one,dn_463,mkm_440,MISSING,Monti,MISSING,NULL,MISSING,nsubj,leftover_target,
1023,396,many-to-one,dn_464 dn_465,mkm_441,Giorgio,Giorgio,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
1024,396,many-to-one,dn_464 dn_465,mkm_441,Monti,Monti,NOUN,NOUN,pred,pred,explicit_full,
1025,396,many-to-one,dn_464 dn_465,mkm_441,Monti,Monti,NOUN,NOUN,pred,pred,explicit_full,
1026,396,many-to-one,dn_464 dn_465,mkm_441,Monti,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1027,397,one-to-one,dn_466,mkm_442,MISSING,AlfonsoExili,MISSING,PRON,MISSING,nsubj,leftover_target,
1028,397,one-to-one,dn_466,mkm_442,Ippolita,Ippolita,PRON,NOUN,obj,nmod,explicit_ref_only,
1029,397,one-to-one,dn_466,mkm_442,Monti,Monti,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1030,398,many-to-one,dn_467 dn_468,mkm_443,Giorgio,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
1031,399,one-to-one,dn_469,mkm_444,Monti,Monti,PROPN,PROPN,nsubj,nsubj,explicit_full,
1032,400,one-to-many,dn_470,mkm_445 mkm_446,AlfonsoExili,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1033,401,one-to-one,dn_471,mkm_447,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1034,402,one-to-one,dn_472,mkm_448,Giorgio,Giorgio,PROPN,PROPN,vocative,vocative,explicit_full,
1035,402,one-to-one,dn_472,mkm_448,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1036,403,one-to-one,dn_473 dn_474,mkm_449 mkm_450,AlfonsoExili,AlfonsoExili,PROPN,PROPN,nsubj,obj,explicit_ref_pos,
1037,403,one-to-one,dn_473 dn_474,mkm_449 mkm_450,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1038,403,one-to-one,dn_473 dn_474,mkm_449 mkm_450,Giorgio,Giorgio,PROPN,PRON,nsubj,nsubj,explicit_ref_case,
1039,403,one-to-one,dn_473 dn_474,mkm_449 mkm_450,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1040,403,one-to-one,dn_473 dn_474,mkm_449 mkm_450,MISSING,Giorgio,MISSING,PRON,MISSING,nmod,leftover_target,
1041,404,one-to-one,dn_475,mkm_451,Giorgio,Giorgio,PROPN,PROPN,vocative,vocative,explicit_full,
1042,405,one-to-one,dn_476,mkm_452,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1043,405,one-to-one,dn_476,mkm_452,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1044,405,one-to-one,dn_476,mkm_452,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1045,407,one-to-one,dn_478,mkm_454,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1046,408,one-to-one,dn_479,mkm_455,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
1047,408,one-to-one,dn_479,mkm_455,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1048,409,one-to-one,dn_480,mkm_456,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
1049,409,one-to-one,dn_480,mkm_456,AlfonsoExili,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1050,410,one-to-one,dn_481,mkm_457,AlfonsoExili,AlfonsoExili,PROPN,PROPN,nsubj,nsubj,explicit_full,
1051,410,one-to-one,dn_481,mkm_457,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1052,410,one-to-one,dn_481,mkm_457,MISSING,AlfonsoExili,MISSING,NULL,MISSING,nsubj,leftover_target,
1053,411,many-to-one,dn_482 dn_483,mkm_458,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1054,412,one-to-one,dn_484,mkm_459,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.30989018171927807
1055,412,one-to-one,dn_484,mkm_459,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3209307702573258
1056,412,one-to-one,dn_484,mkm_459,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.24566836361520983
1057,412,one-to-one,dn_484,mkm_459,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1058,412,one-to-one,dn_484,mkm_459,MISSING,AlfonsoExili,MISSING,PRON,MISSING,nsubj,leftover_target,
1059,414,one-to-one,dn_486,mkm_461,AlfonsoExili,AlfonsoExili,DET,PRON,nmod,nsubj,explicit_ref_only,
1060,414,one-to-one,dn_486,mkm_461,AlfonsoExili,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1061,416,one-to-one,dn_488,mkm_464,AlfonsoExili,AlfonsoExili,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1062,416,one-to-one,dn_488,mkm_464,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
1063,416,one-to-one,dn_488,mkm_464,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
1064,417,one-to-one,dn_489,mkm_465,AlfonsoExili,AlfonsoExili,NOUN,NOUN,nsubj,nsubj,explicit_full,
1065,417,one-to-one,dn_489,mkm_465,AlfonsoExili,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1066,418,one-to-one,dn_490,mkm_466,Giorgio,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
1067,419,one-to-one,dn_491,mkm_467,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_single,
1068,420,one-to-one,dn_492,mkm_468,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.5977926639759022
1069,420,one-to-one,dn_492,mkm_468,AlfonsoExili,AlfonsoExili,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3485951403838507
1070,420,one-to-one,dn_492,mkm_468,MISSING,AlfonsoExili,MISSING,PRON,MISSING,nsubj,leftover_target,
1071,420,one-to-one,dn_492,mkm_468,Giorgio,Giorgio,PROPN,PROPN,obj,obj,explicit_full,
1072,422,one-to-one,dn_494,mkm_470,MISSING,Giorgio Ippolita,MISSING,PRON,MISSING,nsubj,leftover_target,
1073,423,one-to-one,dn_495,mkm_471,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
1074,424,one-to-one,dn_496,mkm_472,Giorgio Ippolita,Giorgio Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1075,424,one-to-one,dn_496,mkm_472,MISSING,Giorgio Ippolita,MISSING,NOUN,MISSING,obj,leftover_target,
1076,425,one-to-one,dn_498,mkm_473,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1077,425,one-to-one,dn_498,mkm_473,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1078,426,one-to-one,dn_497,mkm_474,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
1079,427,one-to-one,dn_499,mkm_475,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1080,427,one-to-one,dn_499,mkm_475,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1081,429,one-to-one,dn_501,mkm_477,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
1082,429,one-to-one,dn_501,mkm_477,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1083,430,one-to-one,dn_502,mkm_478,Giorgio,Giorgio,PRON,PRON,obj,nsubj,explicit_ref_pos,
1084,430,one-to-one,dn_502,mkm_478,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1085,430,one-to-one,dn_502,mkm_478,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1086,430,one-to-one,dn_502,mkm_478,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1087,431,one-to-one,dn_503,mkm_479,Ippolita,Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1088,432,one-to-one,dn_504,mkm_480,Ippolita,Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1089,433,one-to-one,dn_505,mkm_481,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1090,434,many-to-one,dn_506 dn_507,mkm_482,Giorgio,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
1091,434,many-to-one,dn_506 dn_507,mkm_482,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1092,434,many-to-one,dn_506 dn_507,mkm_482,Ippolitas-family,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1093,435,one-to-one,dn_508,mkm_483,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1094,435,one-to-one,dn_508,mkm_483,Ippolita,Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1095,436,one-to-one,dn_509,mkm_484,Ippolita Ippolitas-family,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1096,437,one-to-one,dn_510,mkm_485,Giorgio Ippolita,Giorgio Ippolita,NULL,NOUN,nsubj,nsubj,zero_to_tgt_anchor,
1097,437,one-to-one,dn_510,mkm_485,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1098,441,one-to-one,dn_514,mkm_489,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
1099,441,one-to-one,dn_514,mkm_489,MISSING,Ippolita,MISSING,PRON,MISSING,nmod,leftover_target,
1100,442,one-to-one,dn_515,mkm_490,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1101,442,one-to-one,dn_515,mkm_490,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1102,442,one-to-one,dn_515,mkm_490,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1103,443,many-to-one,dn_516 dn_517,mkm_491,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.22346604934760503
1104,443,many-to-one,dn_516 dn_517,mkm_491,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1105,443,many-to-one,dn_516 dn_517,mkm_491,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1106,443,many-to-one,dn_516 dn_517,mkm_491,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1107,443,many-to-one,dn_516 dn_517,mkm_491,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
1108,443,many-to-one,dn_516 dn_517,mkm_491,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1109,444,one-to-one,dn_518,mkm_492,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1110,444,one-to-one,dn_518,mkm_492,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1111,445,one-to-one,dn_519,mkm_493,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.1924824498086878
1112,445,one-to-one,dn_519,mkm_493,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.5675600185317268
1113,445,one-to-one,dn_519,mkm_493,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1114,446,one-to-one,dn_520,mkm_494,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1115,447,many-to-one,dn_523 dn_524,mkm_495,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3509495552273422
1116,447,many-to-one,dn_523 dn_524,mkm_495,Ippolita,Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1117,447,many-to-one,dn_523 dn_524,mkm_495,Ippolita,Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1118,447,many-to-one,dn_523 dn_524,mkm_495,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1119,450,one-to-one,dn_527,mkm_498,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1120,450,one-to-one,dn_527,mkm_498,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
1121,450,one-to-one,dn_527,mkm_498,Giorgio Ippolita,Giorgio Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1122,451,one-to-one,dn_528,mkm_499,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1123,452,one-to-one,dn_529,mkm_500,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1124,453,one-to-one,dn_530,mkm_502,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
1125,455,one-to-one,dn_532,mkm_504,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1126,455,one-to-one,dn_532,mkm_504,MISSING,Ippolita,MISSING,PRON,MISSING,nmod,leftover_target,
1127,455,one-to-one,dn_532,mkm_504,Ippolitas-husband,Ippolitas-husband,NOUN,NOUN,obj,obj,explicit_full,
